A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
870,1.4706414633,1.1739546323,0.9191052463,0.7103320281,0.5925512435,0.6066213341,0.6835530646,0.7920807011,0.9561012042,0.9407461396,0.775788301,0.6641798593,0.5903998367,0.5981717204,0.7205427307,0.9290506305,1.2095076895,1.5161181959,0.5048543689,0.3377189734,0.2370204974,0.1553398058,0.2264447338,0.3318059707,0.4951456311,0.3193569748,0.1992066459,0.1553398058,0.1992066459,0.3377189734,0.4272947783,0.1413613571,0.0291262136,0.1320531117,0.4078825541,0.1320531117,0.0291262136,0.1413613571,0.3106796117,0.3516107748,0.3516107748,0.3762883474,0.3955504734,0.5774983647,2.0799334432,0.565921199,2.0382368159,0.5259797474,1.8943826235,0.499769059,1.7999815122,0.5662837367,2.0395425411,2.0110227412,1.8175955736,1.9385715267,2.0581058806,1.9947736441,51,16,0.9495137265,51,16,0.9495137265,48,23,0.8777239347,48,26,0.8405933751,8.43164951988714E-05,0.0001103058,0.000138056,0.0001546437,0.0001364589,7.77144548886093E-05,1.02625043659376E-05,-4.76714724427284E-05,-9.27379458151674E-05,9.35213198801735E-05,0.0001779361,0.0002071022,0.0001766757,0.0001231906,0.000076371,4.47381696075984E-05,0.000025174,-2.65685739541492E-05,-2.34661214776499E-05,-2.00298566256793E-05,-1.7337642130519E-05,-1.49582819697972E-05,-1.09276413791999E-05,-7.12805849214687E-06,-1.11294474408853E-05,-1.45574537099919E-05,-1.7337642130519E-05,-2.00298566256793E-05,-2.34661214776499E-05,-0.000025308,-2.00298566256793E-05,-1.7337642130519E-05,-0.000014758,-8.91705079070529E-06,-0.000014758,-1.7337642130519E-05,-2.00298566256793E-05,5
871,1.2243302211,0.947329684,0.7071720576,0.5389209088,0.4781990154,0.5409726456,0.647258735,0.8087524357,0.9724795092,0.9594819503,0.8209318479,0.6928629621,0.6104094565,0.5329781714,0.5381494908,0.653151094,0.8700668067,1.1359328444,0.4901164966,0.3147353581,0.1599136584,0.0584448888,0.1678014054,0.3470970561,0.5100540128,0.3570610795,0.2460920556,0.201773891,0.2386647371,0.3497466904,0.4227643431,0.1444441288,0.0288248416,0.1549288682,0.4327994477,0.1766460882,0.0768662442,0.1552265224,0.2596014443,0.2962009529,0.3180626223,0.2692832594,0.2886044069,0.5415409642,1.8684478699,0.5679154959,1.9594464107,0.5388224184,1.8590682267,0.5344643362,1.8440317842,0.6121614585,2.1121057293,2.2888627015,1.9325390083,1.7704740144,1.8103942572,1.8473628547,52,7,0.9908979252,52,20,0.9230769231,46,22,0.8782178207,46,19,0.9107113072,9.12455269301742E-05,0.0001240734,0.0001642353,0.0001875692,0.0001593252,8.30493672836864E-05,3.78472485050337E-06,-5.16528925619835E-05,-8.67612534449321E-05,5.07614213197969E-05,0.0001420111,0.0002001803,0.000212108,0.0001692877,0.0001102401,6.47765745002183E-05,0.000036536,-2.73226550020115E-05,-2.41636685818611E-05,-2.0815760115371E-05,-1.78226340623997E-05,-1.4706683370554E-05,-1.04709230521398E-05,-6.90049486406025E-06,-1.08948872042912E-05,-1.4706683370554E-05,-1.80266794856387E-05,-2.12023355188048E-05,-2.45157141708866E-05,-2.62085032032615E-05,-2.10094603764297E-05,-1.80266794856387E-05,-1.4706683370554E-05,-8.57093880349694E-06,-1.44961268799027E-05,-1.80266794856387E-05,-2.10094603764297E-05,5
872,1.1893550301,0.951855954,0.7519226205,0.6462348029,0.6137296281,0.6288545976,0.6481707288,0.7028858736,0.8591029905,0.8672678276,0.7104213624,0.6490762064,0.6141760465,0.5982223732,0.6204552854,0.739531482,0.9291671568,1.1596518798,0.52210345,0.3720880151,0.273324611,0.212565343,0.2777299184,0.3641103553,0.4779393251,0.3229658952,0.1512153842,0.0530952661,0.1595314204,0.3404359451,0.4432562644,0.1718205981,0.0977427304,0.1718205981,0.3986076,0.1582994991,0.0707936881,0.1582994991,0.2656237764,0.306122449,0.3068019669,0.306546724,0.306546724,0.5437618593,2.3978435269,0.5169800853,2.2797431078,0.4588532644,2.0234194642,0.4582316521,2.0206783212,0.5542322588,2.4440151721,2.4080425422,2.0387265609,1.9891552902,2.2256259752,2.3279392528,56,24,0.9035079029,56,6,0.9942436362,50,23,0.8879189152,51,23,0.892533857,8.69827034614277E-05,0.0001106216,0.0001290006,0.0001194371,9.07408325542724E-05,5.34346795164673E-05,0.000013125,-3.32183763200554E-05,-7.47548507728558E-05,5.20194586256199E-05,0.0001191679,0.0001518681,0.000156792,0.0001384173,9.91312845736972E-05,6.50471180388369E-05,4.0464689219883E-05,-2.33954944723603E-05,-2.0394245747575E-05,-1.66820603707318E-05,-1.39128120847645E-05,-1.12376198887559E-05,-7.4642379682796E-06,-4.47016333214601E-06,-7.64290031365581E-06,-1.12376198887559E-05,-0.000014089,-1.7019150780631E-05,-2.0394245747575E-05,-2.21608802146106E-05,-1.68508978254196E-05,-1.39128120847645E-05,-1.12376198887559E-05,-6.04364557245025E-06,-1.12376198887559E-05,-0.000014089,-1.68508978254196E-05,5
873,1.3329648556,1.0406576525,0.7822614001,0.5868852906,0.4895402085,0.4983237748,0.5978364982,0.7255361994,0.8963284428,0.8624516361,0.7220539252,0.6044350315,0.4969953519,0.4696384612,0.5634664337,0.7484109823,1.0094176816,1.3034696536,0.5091510326,0.3394069698,0.1626164061,0.0454526673,0.1590193899,0.3228099502,0.4908888067,0.3581254854,0.2584015116,0.2183621069,0.2472892454,0.366451119,0.4367242139,0.1479831633,0.0454526673,0.1390584225,0.4273517693,0.1638819225,0.0732902238,0.1553391038,0.263782157,0.3200488205,0.32191139,0.2804890754,0.3197443068,0.5721930904,1.8885171935,0.5754466461,1.8992555194,0.5393068894,1.779976638,0.538668818,1.77787069,0.5968210305,1.9698014472,2.0959168046,1.8362022857,1.7769795673,1.883381822,1.8941714942,55,5,0.9958591955,55,24,0.8997704023,48,22,0.8887803753,48,21,0.8992184106,6.9977471759145E-05,9.58061667365467E-05,0.0001301792,0.0001593524,0.0001517141,9.4472368495461E-05,1.84447808636283E-05,-0.000047495,-9.23993892410191E-05,6.84154821402306E-05,0.0001702741,0.0002195594,0.0001833355,0.0001183665,6.83321715027292E-05,3.99286623154467E-05,2.27117732076156E-05,-2.10871997826302E-05,-1.8558627636735E-05,-1.54654932990264E-05,-0.000012952,-1.05186389362719E-05,-7.23188603827125E-06,-4.14664351856017E-06,-7.0678491273992E-06,-1.00267894742537E-05,-1.27916211983941E-05,-1.54654932990264E-05,-1.8558627636735E-05,-2.00576222110068E-05,-1.54654932990264E-05,-0.000012952,-1.05186389362719E-05,-5.27382353701039E-06,-1.01908599358151E-05,-1.27916211983941E-05,-1.54654932990264E-05,5
874,1.9130824562,1.5272960542,1.1632894398,0.8620373701,0.6669838223,0.6513511614,0.7246186566,0.8231680696,1.0073241889,1.0147248786,0.8479122044,0.8047019867,0.7979035276,0.8605132576,1.0298766134,1.2973001429,1.6490846487,2.0281557126,0.471976567,0.3369671537,0.238409449,0.1722398884,0.2408744026,0.3639360683,0.5281520661,0.3623093283,0.2350826424,0.1961161351,0.2259718372,0.3282850416,0.3787822302,0.1379632819,0.0114572269,0.1306324861,0.449175903,0.1417180707,0.0256191383,0.1168412476,0.3682389102,0.3528733488,0.3528733488,0.3517987724,0.3907732487,0.6788765632,1.6155366001,0.6827509694,1.6247566048,0.6197463839,1.4748232892,0.5872073115,1.3973893858,0.6263321091,1.4904954758,1.5829316503,1.4394871228,1.5414321153,1.6843737925,1.7539028025,43,15,0.9371833339,43,17,0.9185310539,41,16,0.9207115165,47,19,0.9146461813,8.41385820731019E-05,0.000113047,0.0001531313,0.0001944232,0.0001889453,0.0001128467,2.20437067726884E-05,-0.000056277,-0.0001149557,0.0001436007,0.00021093,0.0002080634,0.0001639568,0.0001103964,6.76311055130666E-05,4.04117180054002E-05,0.000022792,-2.63498706839658E-05,-2.39824098302382E-05,-2.08633198186455E-05,-1.8615588105619E-05,-1.65196232126061E-05,-1.2461507547142E-05,-8.61450232361437E-06,-1.20322912379376E-05,-1.54583185566936E-05,-1.7991243034181E-05,-2.04600785130509E-05,-2.34134612143134E-05,-2.49124694635282E-05,-2.08633198186455E-05,-1.840794681219E-05,-0.000016096,-1.01044016468144E-05,-1.5883683769485E-05,-1.81998262256278E-05,-2.04600785130509E-05,5
875,1.4810579266,1.1691359976,0.9184803076,0.7128003033,0.6135813855,0.588639801,0.6291934285,0.7616480751,0.9124861989,0.9643320516,0.7765550377,0.6274779394,0.5742302007,0.5992809672,0.7072799855,0.894427191,1.1640541431,1.4856821152,0.5148457478,0.3320242136,0.2523772326,0.1891210749,0.258135629,0.3367132254,0.4851544252,0.3073491472,0.1623564832,0.0989904949,0.1647530184,0.3145967142,0.4168193416,0.1375219906,0.0626070861,0.1507778298,0.3964566231,0.1596173769,0.0699968502,0.142766122,0.2877543184,0.2503223134,0.2694686311,0.2804890754,0.3004256831,0.5551477732,1.7339606378,0.5363702337,1.6753104623,0.5200698272,1.6243974178,0.5605165076,1.7507294596,0.6299348928,1.9675523548,1.8698596366,1.6743018282,1.6528020059,1.7587728047,1.7798072568,50,19,0.9249864864,50,10,0.9797958971,50,20,0.916515139,47,19,0.9146461813,9.31877396857622E-05,0.0001203036,0.0001449596,0.0001548915,0.0001298325,8.01697959991173E-05,1.41094498793985E-05,-4.34168788285122E-05,-8.92705667606177E-05,6.91074903333027E-05,0.0001809432,0.0002252158,0.0002004724,0.0001470591,0.00009553,5.79080880233027E-05,3.38006726660853E-05,-3.16269331931485E-05,-2.75692368510376E-05,-2.36090843752992E-05,-2.07192001085664E-05,-1.79656368427429E-05,-1.3997588806458E-05,-9.81573449079712E-06,-1.42315665112755E-05,-1.81973157315787E-05,-2.11711826754436E-05,-2.42576026691229E-05,-0.000027767,-2.98615087641399E-05,-2.38261152033626E-05,-2.07192001085664E-05,-1.79656368427429E-05,-1.1896882989857E-05,-1.79656368427429E-05,-2.09454856258133E-05,-2.38261152033626E-05,5
876,1.4463627019,1.1495205,0.8669073678,0.6405510728,0.4903434319,0.4627617871,0.5592415325,0.7073537623,0.8747301518,0.8553453808,0.6873148818,0.5961301695,0.5485192453,0.5575993459,0.6731922258,0.871278737,1.1253335265,1.402711037,0.4767063124,0.3436256722,0.2358668857,0.1588715666,0.2467252773,0.3697042368,0.5233416311,0.3607367522,0.2250667053,0.1588715666,0.2118745612,0.340177195,0.4019602622,0.136070878,0.0373815451,0.1541280588,0.4489677632,0.1684763469,0.047652307,0.1389291548,0.3177431332,0.3055503164,0.2851802953,0.2857142857,0.2857142857,0.6179038417,1.8507970908,0.6183673855,1.852185536,0.5690186596,1.7043721186,0.5458885137,1.6350907776,0.5840526333,1.7494031299,1.9193893321,1.6655168448,1.6509426257,1.7725017495,1.8025099571,53,17,0.9471622942,53,17,0.9471622942,41,19,0.8861415671,44,17,0.9223465404,7.25081112112987E-05,9.88658998306074E-05,0.000133788,0.0001612803,0.0001463414,7.95941391028703E-05,1.90570839305264E-06,-5.49301731190536E-05,-9.20704807509958E-05,8.54356049317833E-05,0.0001732969,0.0001948331,0.0001647213,0.0001139236,6.81989224037456E-05,3.97418782654032E-05,2.18985109563225E-05,-2.42432790400295E-05,-2.183978001822E-05,-0.000018698,-1.63417918447922E-05,-0.000013544,-9.79781394635238E-06,-6.43888434736833E-06,-9.79781394635238E-06,-1.31891275773898E-05,-1.63417918447922E-05,-1.88619475594414E-05,-2.183978001822E-05,-2.31460584477194E-05,-0.000018698,-1.63417918447922E-05,-0.000013544,-7.84312135164608E-06,-1.33666474977576E-05,-1.61696785983562E-05,-0.000018698,5
877,1.614765018,1.2559811654,0.9504107233,0.7239440742,0.615504796,0.5964639392,0.6592536573,0.7971953098,0.9594728945,0.9776923611,0.8125848372,0.6519202405,0.5516327062,0.5195281535,0.6069916919,0.8348327386,1.1285076038,1.4631599721,0.5215925839,0.3425021056,0.2665346581,0.2020819242,0.2717881128,0.3521106367,0.4786150835,0.3298841151,0.2111164033,0.1701742519,0.2192645048,0.347746462,0.4147997391,0.1426954482,0.0638153445,0.1570370449,0.3830397591,0.1446637543,0.0319076722,0.1315587029,0.3722561761,0.3058677714,0.306546724,0.3125,0.3131936745,0.5969569324,2.0848899253,0.5365073055,1.8737677969,0.4652260888,1.6248160176,0.4637916781,1.6198062955,0.554623192,1.9370380718,1.6902041662,1.4576321065,1.5448041148,1.8138697464,2.0030840419,47,20,0.9049434178,47,15,0.9477045724,47,16,0.9402714806,44,15,0.9400962673,9.66760606240672E-05,0.0001262374,0.0001562467,0.0001634687,0.0001293928,6.71712707906544E-05,-4.62083501763376E-06,-6.48378248253315E-05,-0.0001040128,8.82895534363542E-05,0.0002122123,0.0002803709,0.0002475765,0.000160374,8.69018216536117E-05,4.74013399600257E-05,2.34330657970538E-05,-3.46046449033164E-05,-3.08994333720868E-05,-2.73364719580024E-05,-2.46406300106175E-05,-2.15978556414756E-05,-1.75072312117456E-05,-1.38754020982267E-05,-1.77495752596704E-05,-2.15978556414756E-05,-2.46406300106175E-05,-0.000027555,-0.000031098,-3.28241458122049E-05,-2.73364719580024E-05,-2.46406300106175E-05,-2.15978556414756E-05,-1.60523445857809E-05,-2.15978556414756E-05,-2.46406300106175E-05,-2.73364719580024E-05,5
878,1.3252467322,1.0439607374,0.8258450997,0.696740595,0.6631362987,0.6924328367,0.759501724,0.8386462847,0.9852019606,0.9674173213,0.8376185647,0.7694643835,0.7084838785,0.6733128978,0.6951772259,0.8227652192,1.0400450551,1.3161846403,0.5050295589,0.3501227069,0.245736148,0.1809195641,0.2483055278,0.3451672753,0.4951482806,0.3165286829,0.1456598507,0.028566247,0.1456598507,0.3272328392,0.4190798135,0.1665684118,0.0856987409,0.1584790343,0.409892188,0.1716617802,0.0856987409,0.1716617802,0.209485811,0.2606233457,0.2823419578,0.2389047335,0.2615267222,0.5609236937,1.7961469291,0.5719965124,1.831603462,0.5524965359,1.7691621295,0.5565428363,1.7821188828,0.6167804747,1.9750072392,2.0672455765,1.8490006541,1.7923438052,1.8223487337,1.8323484212,52,20,0.9230769231,52,2,0.9992600813,46,22,0.8782178207,46,21,0.8897122578,0.000092442,0.0001206308,0.0001416295,0.0001349984,9.98083991805151E-05,5.37625683360645E-05,6.28022028919368E-06,-3.66654037472043E-05,-7.51603023716484E-05,5.68856459003556E-05,0.0001129364,0.000152911,0.0001661664,0.0001498263,0.0001095161,7.10845396998016E-05,4.34657725320896E-05,-2.39622249489394E-05,-2.05056772632835E-05,-1.67074980022226E-05,-1.35416461697283E-05,-1.0515122415526E-05,-6.3962827856798E-06,-2.38323791747838E-06,-6.3962827856798E-06,-1.02977795163981E-05,-1.35416461697283E-05,-1.67074980022226E-05,-2.05056772632835E-05,-2.23736769603748E-05,-1.67074980022226E-05,-1.35416461697283E-05,-1.0515122415526E-05,-4.26321793570087E-06,-1.02977795163981E-05,-1.35416461697283E-05,-1.67074980022226E-05,5
879,1.4392932952,1.1281457277,0.8518763629,0.649292791,0.5182361394,0.4930178741,0.5681202331,0.7470054979,0.9086854661,0.9236471208,0.7621609966,0.6123398999,0.5285143166,0.5194649168,0.6129252799,0.8023018367,1.0677182748,1.3692336415,0.4910743007,0.3333067676,0.2091697692,0.1339072231,0.2149941989,0.3500990342,0.5089257502,0.3466677293,0.1931237437,0.125298496,0.1771988324,0.3190128622,0.4107458403,0.1411506067,0.0357085928,0.160936453,0.4382493355,0.1693807281,0.0455197029,0.132711599,0.2590411687,0.3638501427,0.3457041942,0.3458755187,0.3453974597,0.6287553251,1.5281907142,0.6670108151,1.6211707371,0.6663409572,1.6195426466,0.6693500386,1.6268562231,0.6657542787,1.6181167236,1.6187008086,1.567779542,1.5523710153,1.5475243878,1.4692358035,56,15,0.96345864,56,14,0.9682458366,45,23,0.8595146491,46,21,0.8897122578,6.79086636425841E-05,9.2445641536853E-05,0.0001235914,0.0001448078,0.0001347557,8.30364260857026E-05,1.27998689293422E-05,-3.97081260721482E-05,-7.35127719656303E-05,4.68636924729189E-05,0.0001334062,0.0001866507,0.0001744292,0.000125526,7.82294257247046E-05,4.69952968092756E-05,2.82324065405486E-05,-2.31320650420272E-05,-2.00836525616079E-05,-1.6675270558547E-05,-1.39445008864718E-05,-1.09318484539114E-05,-6.93340662459569E-06,-3.2054013927469E-06,-6.74406353620375E-06,-1.05512997127449E-05,-1.37585757675965E-05,-1.6675270558547E-05,-0.000019921,-2.1810286337056E-05,-1.6675270558547E-05,-1.39445008864718E-05,-1.07416365339272E-05,-4.67914507497617E-06,-1.05512997127449E-05,-1.37585757675965E-05,-1.6497158762055E-05,5
880,1.7238550695,1.3850564981,1.0687900349,0.8331984477,0.67524348,0.6089885484,0.6545527529,0.8414823145,1.0178749256,1.0005778677,0.8323655266,0.6733575608,0.6347363023,0.7162038654,0.8774635015,1.1099132914,1.3996696555,1.7449514295,0.4839624502,0.316227766,0.2,0.1290247993,0.206540455,0.3298274203,0.5160991973,0.3164105038,0.1700051002,0.1075206661,0.1679526495,0.3103233443,0.4087199813,0.1225924212,0.0322561998,0.1462439169,0.4306199322,0.1442541111,0.0430082664,0.1397768659,0.2365454655,0.3333333333,0.3339837405,0.3544713153,0.333694201,0.6443430808,1.9142944767,0.6288192568,1.8681743715,0.5625681822,1.6713474481,0.5408675361,1.6068764728,0.5580458565,1.6579119613,1.7358000161,1.5984729853,1.6909294811,1.8784427598,1.9481695544,46,12,0.965374057,46,10,0.9760845357,43,19,0.8970837917,45,19,0.906492358,0.000085985,0.0001145271,0.0001527573,0.0001844368,0.0001845858,0.0001350272,4.30521354837658E-05,-4.01054002093755E-05,-9.66442031805551E-05,8.94629351229568E-05,0.0001951455,0.0002296657,0.0001964703,0.0001450812,9.70782024506131E-05,6.37256057952248E-05,4.09113490030294E-05,-2.48857996563747E-05,-2.13712154335666E-05,-1.75912289984732E-05,-1.50436171567223E-05,-1.22085667672622E-05,-8.15863828033081E-06,-3.69406528968763E-06,-8.15863828033081E-06,-1.19707249906353E-05,-1.50436171567223E-05,-1.78194596321561E-05,-2.13712154335666E-05,-2.34756120567572E-05,-1.75912289984732E-05,-1.50436171567223E-05,-1.19707249906353E-05,-5.55810541377701E-06,-1.22085667672622E-05,-1.50436171567223E-05,-1.78194596321561E-05,5
881,1.8853103887,1.500831025,1.1465278821,0.8490312802,0.6711455945,0.653496256,0.7306310257,0.845720487,1.011159676,1.0049751551,0.8739974663,0.7606271202,0.686642233,0.7267810696,0.9088783474,1.1990878703,1.5505308398,1.9334710946,0.4875315707,0.3965641086,0.3407579201,0.2749404832,0.3434913162,0.3947915262,0.5124692072,0.3671773441,0.2208716579,0.1627767162,0.2208716579,0.3477752592,0.3870165313,0.1950126283,0.1254667098,0.1855940116,0.4136842556,0.1395798827,0.0374532127,0.1579166105,0.4376669614,0.3481758393,0.3474977942,0.3188603747,0.340117733,0.5807279035,1.8902309311,0.6088212096,1.9816727851,0.5684071909,1.8501278261,0.5384454191,1.7526042399,0.5929001706,1.9298508555,2.0266678441,1.8189900583,1.87566543,1.9716105909,1.9469473611,40,22,0.8351646544,40,13,0.945714016,42,21,0.8660254038,46,23,0.8660254038,0.0001040428,0.0001363202,0.0001760438,0.0002015468,0.0001671026,7.61135746905818E-05,-8.10877891661073E-06,-7.48217714863696E-05,-0.0001259819,0.0001551724,0.000250188,0.0002684584,0.0002033342,0.0001239292,6.79338664652813E-05,3.60911447720947E-05,1.68528080163435E-05,-2.97851519646133E-05,-2.79116528965491E-05,-2.51767272571716E-05,-2.28656632246965E-05,-2.08759016162735E-05,-1.74068965517241E-05,-1.43097789656043E-05,-1.69945859711208E-05,-2.02701710724583E-05,-2.24717848061739E-05,-2.49879099744382E-05,-2.7558332820019E-05,-2.84345389430611E-05,-2.49879099744382E-05,-2.28656632246965E-05,-2.06743845099386E-05,-1.59622085114226E-05,-2.06743845099386E-05,-0.000022669,-2.49879099744382E-05,5
882,1.4598644507,1.1523576808,0.8800848514,0.6684819033,0.5266774018,0.5266774018,0.5996816452,0.7217674322,0.8945560193,0.9071196611,0.7698320399,0.6830376681,0.6482277326,0.6888574978,0.8167821603,0.9943870791,1.2382961006,1.5299033188,0.4731667144,0.3149366891,0.1687593265,0.0816530184,0.1733309695,0.3328528378,0.5269117758,0.32974722,0.1665500182,0.100209674,0.1615322956,0.3215322604,0.4177319222,0.1387834447,0.0090725576,0.1408439691,0.4641214018,0.1363904473,0.0090725576,0.1363904473,0.1816778243,0.3060587199,0.3060587199,0.2927142721,0.3128377839,0.5618038741,2.1181123672,0.5517970315,2.0803845798,0.4768386061,1.7977764043,0.4709001601,1.7753872817,0.5701568147,2.1496046148,2.0344063744,1.7500625358,1.7746310897,2.0440859008,2.2459415448,55,9,0.9865207248,55,11,0.9797958971,45,18,0.916515139,52,21,0.9148269148,6.58326840291198E-05,9.15375370458065E-05,0.0001264536,0.0001584434,0.0001618106,0.0001074727,3.52797122886009E-05,-3.06031752790211E-05,-8.00642719490222E-05,5.43886366347821E-05,0.0001264732,0.0001571195,0.0001456048,0.0001139864,8.18461607023767E-05,5.50263001534341E-05,3.55693427251948E-05,-1.83376756613484E-05,-1.52813567611712E-05,-1.17931911403826E-05,-8.91035293907992E-06,-0.000006168,-2.06145759553292E-06,2.27327209995199E-06,-1.86824635089698E-06,-5.77488511331605E-06,-8.71556005009751E-06,-1.16038385187201E-05,-1.52813567611712E-05,-1.73502130235604E-05,-1.17931911403826E-05,-8.91035293907992E-06,-5.97144657178753E-06,0.000000982,-5.97144657178753E-06,-8.91035293907992E-06,-1.17931911403826E-05,5
883,1.7845192515,1.4163770111,1.0617688738,0.734405424,0.4899766474,0.4370045878,0.5669109894,0.7644428518,0.9507013562,0.9256800998,0.7776796678,0.657838271,0.6572346308,0.7685854019,0.9905999566,1.2593492507,1.5803855566,1.9562288928,0.4412656286,0.3090089074,0.1622030235,0.0439075711,0.1772371824,0.3719588258,0.558750672,0.406903458,0.2286469515,0.1347022792,0.1746590496,0.3049452542,0.3659652941,0.1420773846,0.0319474506,0.1597372531,0.4821607825,0.1822840893,0.0238122238,0.1176237085,0.1785122865,0.3866323009,0.3639700905,0.3843750441,0.3811367805,0.6015231212,3.4804863968,0.4981009688,2.8820731658,0.3477283892,2.0119990168,0.2914915441,1.6866057481,0.4448690782,2.5740669317,2.8590687048,1.8724914062,2.0339443111,2.8699328429,3.5057747263,46,3,0.9978710798,46,13,0.9592352814,43,14,0.9455140163,47,16,0.9402714806,5.58300808901206E-05,7.99438354868565E-05,0.0001198865,0.000185791,0.0002512445,0.0001861653,4.77927986790731E-05,-4.28723817196483E-05,-0.0001014411,7.4672833569275E-05,0.0001851278,0.0002065302,0.0001644995,0.000113033,7.64303245645339E-05,5.10162513103625E-05,3.45082810601686E-05,-1.19566739407626E-05,-0.000009816,-0.000007034,-0.00000456,-1.67663303886316E-06,2.13306288434596E-06,5.44225278877693E-06,2.88122594303202E-06,-7.16805913307231E-07,-3.60011202998302E-06,-6.27735987588017E-06,-9.26790497379232E-06,-1.07186115806338E-05,-6.84528964586976E-06,-4.36828880071188E-06,-1.48445678500606E-06,4.17405779575673E-06,-1.100391028668E-06,-3.9844066262276E-06,-0.000006467,5
884,1.5315543975,1.1983388297,0.8861715307,0.6474248707,0.5246333641,0.5318392613,0.5772717769,0.6722172414,0.8396983672,0.8667837793,0.7076192703,0.6166677689,0.5486153414,0.5117789649,0.6187951011,0.8399681498,1.1450850911,1.4759567853,0.4951276102,0.3311510949,0.196258274,0.1146350729,0.2019480979,0.3256315235,0.5049151202,0.3256315235,0.171622882,0.104719171,0.1665306677,0.3286787585,0.4193091844,0.1336185096,0.0134632065,0.1332789449,0.4283966085,0.145003172,0.0571195478,0.1535041723,0.2191651237,0.3754317959,0.3749633843,0.358490566,0.3778298942,0.62794961,1.8724157108,0.6378031617,1.9017969616,0.6043642318,1.8020889968,0.5640491536,1.6818777813,0.5749987896,1.7145273286,1.7464249197,1.6498484779,1.790251379,1.9007893097,1.9,52,12,0.9730085108,52,11,0.9773696738,47,25,0.8467978188,47,24,0.859795632,0.000072452,9.97247654649986E-05,0.00013751,0.0001709374,0.0001602646,0.0001014013,2.86817191779345E-05,-0.000044223,-9.56916600644569E-05,0.000058873,0.0001581136,0.0002045681,0.0001998315,0.0001422335,8.73182848185927E-05,5.22919252133699E-05,3.02392995028082E-05,-2.36837678721615E-05,-2.07169380565419E-05,-1.72825398469414E-05,-1.47394340497673E-05,-1.21258456489419E-05,-8.72780360855007E-06,-4.99920600845748E-06,-8.72780360855007E-06,-1.21258456489419E-05,-1.49238990685808E-05,-1.7637777115888E-05,-0.000020881,-2.24744692800251E-05,-1.74604451818556E-05,-1.47394340497673E-05,-0.000012314,-0.000006478,-0.000012314,-1.49238990685808E-05,-1.74604451818556E-05,5
885,1.3060568935,1.0241653854,0.7972327256,0.6384534487,0.5715046016,0.6114495885,0.7195907031,0.8835511201,1.0391145563,1.0241653854,0.8655005989,0.6903485794,0.5971859095,0.5942221894,0.6674018863,0.8406659774,1.0809003759,1.3600076973,0.5201316369,0.3416587615,0.1879095555,0.106395352,0.2120573622,0.3460382128,0.4799435699,0.316408341,0.1814425069,0.1125613575,0.1922801294,0.3518418814,0.4386792743,0.1340393948,0.0203816529,0.1633713765,0.4081422822,0.1558896692,0.0203816529,0.1582041705,0.2178549874,0.2306934071,0.2563260079,0.2560737599,0.2318846519,0.5317761494,2.3010427393,0.5188470605,2.2450974205,0.4905881269,2.1228184994,0.5035070878,2.1787199933,0.5692368794,2.4631386528,2.0706618385,1.9873758883,2.0396078054,2.1986717134,2.1469602237,49,10,0.9789538739,49,11,0.9744764397,43,22,0.8592071257,41,23,0.8278323292,9.81110751502711E-05,0.0001324255,0.0001683843,0.0001842751,0.0001582629,9.35392932012121E-05,2.44494803300206E-05,-3.22413681554487E-05,-0.000078744,5.29132238899657E-05,0.0001463778,0.0002137185,0.0002119247,0.0001688129,0.0001111269,6.8826199512819E-05,4.1496431658542E-05,-2.65297938542746E-05,-2.3073514448621E-05,-1.90437402765313E-05,-1.583109561554E-05,-1.27456928955438E-05,-9.1863968221205E-06,-0.000006102,-9.8530531658605E-06,-1.34111645574985E-05,-1.66997329300978E-05,-1.98763681543532E-05,-2.34561043617905E-05,-2.5124668318301E-05,-0.000019253,-1.6048937291937E-05,-1.296769358914E-05,-7.63721214814585E-06,-1.31895239979522E-05,-1.64832749703301E-05,-1.96693218416371E-05,5
